159.36,107.42187500000001
159.84,107.42187500000001
160.32,109.375
160.8,109.375
161.28,109.375
161.76,109.375
162.24,109.375
162.72,109.375
163.2,109.375
163.68,109.375
164.16,109.375
164.64,109.375
165.12,109.375
165.6,109.375
166.08,109.375
166.56,109.375
167.04,109.375
167.52,109.375
168.0,109.375
168.48,109.375
168.96,109.375
169.44,109.375
169.92,109.375
170.4,109.375
170.88,109.375
171.36,109.375
171.84,109.375
172.32,109.375
172.8,109.375
173.28,109.375
173.76,109.375
174.24,109.375
174.72,109.375
175.2,109.375
175.68,109.375
176.16,109.375
176.64,109.375
177.12,109.375
177.6,109.375
178.08,109.375
178.56,111.32812500000001
179.04,111.32812500000001
179.52,111.32812500000001
180.0,111.32812500000001
