time;interpolated Pixel forehead
22.117;226.4161850957392
22.147;226.18751078143868
22.177;225.98630029388832
22.207;225.96360468021376
22.237;225.9409090665392
22.267;225.8468138231466
22.297;225.77474016142438
22.327;225.80085808518712
22.357;226.05258148941232
22.387;226.05258148941232
22.417;226.1956633676727
22.447;226.34896538009454
22.477;226.34810905933148
22.507;226.7629351839878
22.537;227.28686581318158
22.567;227.5723986282809
22.597;228.00070555032926
22.627;228.00070555032926
22.657;228.21855924912686
22.687;228.4439251444347
22.717;228.4548389147495
22.747;228.3877700941577
22.777;228.39102867749395
22.807;228.4752874679855
22.837;228.57798110041506
22.867;228.66910815784811
22.897;228.6818761313771
22.927;228.60253005853227
22.957;228.5231839856874
22.987;228.5855653841435
23.017;228.68337865042483
23.047;228.7302678359801
23.077;228.73477127281348
23.107;228.70660736444378
23.137;228.6033362197617
23.167;228.51529790115748
23.197;228.2940900754025
23.227;228.3800472771464
23.257;228.39536697720283
23.287;228.28068200214872
23.317;228.1860840499386
23.347;228.15099457024002
23.377;228.19324279783643
23.407;228.23549102543285
23.437;228.12258334872226
23.467;228.29466136237104
23.497;228.51510464058236
23.527;228.67248547630714
23.557;228.82986631203192
23.587;228.86134247917687
23.617;228.83154269928343
23.647;228.78403015527198
23.677;228.72343585415481
23.707;228.61221911394873
23.737;228.60551729638988
23.767;228.598815478831
23.797;228.65503111695355
23.827;228.78855160431104
23.857;229.0025938801569
23.887;229.21663615600272
23.917;229.4334839432412
23.947;229.73169156086632
23.977;230.0298991784914
24.007;230.37343469572141
24.037;230.7037788709713
24.067;231.01647878934946
24.097;231.42023408508243
24.127;231.9213874356259
24.157;231.99897728667335
24.187;231.98676042769122
24.217;231.83983350366466
24.247;231.61524365317658
24.277;231.55465294802192
24.307;231.41805201076085
24.337;231.03745867845336
24.367;230.839672399064
24.397;230.7267200264938
24.427;230.6231936435702
24.457;230.38500751786782
24.487;230.15952841930576
24.517;230.03170377541142
24.547;230.03170377541142
24.577;229.93053474822594
24.607;229.76527408838447
24.637;229.58415841584159
24.667;229.39915946659892
24.697;229.1269036969937
24.727;228.56719380002946
24.757;228.43458106996115
24.787;228.283906344681
24.817;228.13122473104394
24.847;228.0243457373647
24.877;227.9698125950658
24.907;227.945738544164
24.937;228.02174436499544
24.967;228.0977501858269
24.997;228.2691085261476
25.027;228.4472777607175
25.057;228.66443243243245
25.087;228.90995365418894
25.117;229.10133333333334
25.147;229.14392836903548
25.177;229.46339113680153
25.207;229.52010584105366
25.237;229.57682054530576
25.267;229.77740354983257
25.297;230.13898542125784
25.327;230.4588489369873
25.357;230.5258093705568
25.387;230.61937128292269
25.417;231.085353898438
25.447;231.15947781869042
25.477;231.22008937014067
25.507;231.3843779206435
25.537;231.40586662975645
25.567;231.32641371690445
25.597;231.28053148428916
25.627;231.27854937198336
25.657;231.2499317253817
25.687;231.08813640730068
25.717;230.78257614284908
25.747;230.74183477425552
25.777;230.3940098806093
25.807;230.11185559047794
25.837;229.9440548695166
25.867;229.7158309810597
25.897;229.36676075761167
25.927;229.0829793974892
25.957;229.2235756489831
25.987;229.36417190047698
26.017;229.27107685367838
26.047;229.106858368269
26.077;229.0580184187764
26.107;228.99537905831556
26.137;228.8555674711123
26.167;228.84202578572015
26.197;228.54369724143606
26.227;228.24536869715197
26.257;228.48053348649614
26.287;228.4172024678158
26.317;228.22377223273756
26.347;228.07834332839636
26.377;227.98741092636578
26.407;227.98741092636578
26.437;228.02185951815406
26.467;228.11299713746268
26.497;228.19638799865348
26.527;228.24451159138022
26.557;228.2892059900658
26.587;228.33127806389635
26.617;228.35932611311674
26.647;228.34267106983128
26.677;228.0928454205496
26.707;228.1292614008006
26.737;228.12574481061668
26.767;228.07361415799585
26.797;228.12011354420113
26.827;228.2957089139571
26.857;228.39590798495908
26.887;228.4961070559611
26.917;228.52670929927163
26.947;228.5408852861988
26.977;228.65052784856206
27.007;228.76017041092533
27.037;228.86300970571116
27.067;228.96561440506332
27.097;228.70924002343227
27.127;228.4481599773781
27.157;228.24760820623627
27.187;228.14708587662096
27.217;228.09553556371847
27.247;227.8099980225013
27.277;227.74426634139502
27.307;227.67853466028873
27.337;227.41650120336942
27.367;227.16771496912216
27.397;227.07307548280104
27.427;227.0897389668493
27.457;227.06335373655634
27.487;226.99612684580003
27.517;226.99612684580003
27.547;227.00338406967725
27.577;227.0241818558409
27.607;227.0858015741508
27.637;227.14742129246065
27.667;227.01313900888195
27.697;226.84871795578192
27.727;226.76619304262616
27.757;226.69388563852783
27.787;226.6066558443475
27.817;226.61734939759037
27.847;226.61734939759037
27.877;226.7485189977237
27.907;226.8890578550094
27.937;226.96301829268293
27.967;227.0084451219512
27.997;226.98987025025897
28.027;226.82195807632544
28.057;226.927905990406
28.087;227.04329735579736
28.117;227.03448298094605
28.147;226.98786685906435
28.177;227.01763022458812
28.207;226.97415297197347
28.237;226.84568441085034
28.267;226.78621406754328
28.297;226.8647401598683
28.327;226.93917112667523
28.357;226.97674596381952
28.387;227.04605148570036
28.417;227.1312223499495
28.447;227.1397615611222
28.477;227.0247764947838
28.507;227.177442686221
28.537;227.24110691573927
28.567;227.17205598455598
28.597;227.17205598455598
28.627;226.84294089257327
28.657;226.6631094047139
28.687;226.51540439693426
28.717;226.31943587397677
28.747;226.15026945053754
28.777;226.0695696915536
28.807;225.91735663111078
28.837;225.82472161562202
28.867;225.83934017939325
28.897;225.83404586782459
28.927;225.7739911490712
28.957;225.71393643031786
28.987;225.71393643031786
29.017;225.7736134345644
29.047;225.7325230045005
29.077;225.54601380487733
29.107;225.29180832119152
29.137;225.08237755445137
29.167;224.99607725931185
29.197;224.9097769641723
29.227;224.6977207836717
29.257;224.4227866604906
29.287;224.31006399703455
29.317;224.27844706344104
29.347;224.38001511503253
29.377;224.56419845976808
29.407;224.53476586704434
29.437;224.5166447104645
29.467;224.60032647917978
29.497;224.68400824789506
29.527;224.73520617195783
29.557;224.69707352322615
29.587;224.53730982854384
29.617;224.34713837237382
29.647;224.2904533429751
29.677;224.3505689370013
29.707;224.41037810020728
29.737;224.46789886678346
29.767;224.5160225061771
29.797;224.5641461455708
29.827;224.55998057309372
29.857;224.5368007417546
29.887;224.79529053139225
29.917;225.12518967015808
29.947;225.22617521839692
29.977;225.30359747204668
30.007;225.27828539563615
30.037;225.0251646315308
30.067;225.1139108734403
30.097;225.14332519776661
30.127;225.1585154350866
30.157;225.143696688524
30.187;225.1115043197136
30.217;225.17672040052113
30.247;225.23553519768564
30.277;225.2536162005786
30.307;225.38922372227577
30.337;225.51207322269983
30.367;225.61716091395235
30.397;225.6884915387314
30.427;225.74012587285102
30.457;225.792626953125
30.487;225.870263671875
30.517;225.92571679145718
30.547;225.9485436893204
30.577;225.92609591056194
30.607;225.8320288891099
30.637;225.75185720791964
30.667;225.6716855267294
30.697;225.72334937066003
30.727;225.78443003781356
30.757;225.8455107049671
30.787;225.90659137212063
30.817;225.9676720392742
30.847;226.02875270642772
30.877;226.08983337358126
30.907;226.15920616451888
30.937;226.22857895545653
30.967;226.24740553053795
30.997;226.24926253687315
31.027;226.15585122721268
31.057;225.9807050215993
31.087;225.78162820468464
31.117;225.54913147503717
31.147;225.60813816050208
31.177;225.667144845967
31.207;225.67179813478285
31.237;225.6655807442689
31.267;225.60604706096146
31.297;225.55533885909313
31.327;225.4838816072504
31.357;225.38758755875065
31.387;225.59246575342465
31.417;225.59240969475658
31.447;225.59072793471503
31.477;225.50962373107527
31.507;225.39963863885433
31.537;225.28965354663342
31.567;225.17966845441248
31.597;225.17966845441248
